comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
Peumo;6112;Región del Libertador Gral. Bernardo O'Higgins;14998;4906;1130827,864044028;726247,187117815;308496,534039951;433589,999184672;3,05625764370159;50,0000000000000;3,18161434977578;10,68871374014788;37,1681557541005;299683,939125217;610008,121445606;644115,847224733;204466,403162055;564989,566427081;286355,041805574;NA;NA;4,50740098679824;2,49113215095346;0,03100413388451793;0,00660088011734898;0,07721029470596079;0,0766768902520336;0,4140552073609814;0,03647152953727164;0,0561408187758368;0,000000000000000000;0,00000000000000000;0,00473396452860381;0,00000000000000000;0,963661821576210;0,02480330710761435;0,20949459927990399;0,2937725030004000;0,0796772903053740;0,07014268569142552;0,2040272036271503;0,335578077076944;0,1737565008667822;0,335311374849980;0,01100146686224830;0,01686891585544739;0,6114961271911945;0,3872808805544232;0,4610680799021606;0,153281695882592744;0,381369751324908;0,5364859355890746;0,1600081532816959;0,01019160211985324;0,938035059111292;0,03730126375866286;0,02629433346922136;0,00000000000000000;0,6836526701997554;0,6064003261312678;0,5874439461883408;0,0725642070933551;0,05523848348960456
Peñaflor;13605;Región Metropolitana de Santiago;104690;33932;1651356,585523989;1082016,760668396;511106,941441707;676374,612489685;3,08502298715077;63,4499532273152;3,17997760226335;11,96518097371529;37,4888719075365;424653,900143280;730514,001777487;785461,075460398;288429,668181818;802461,803614682;401615,804374821;NA;NA;4,52436717929124;2,54399656127615;0,06425637596714108;0,02079472729009457;0,10275097908109657;0,1231445219218645;0,3134205750310440;0,04938389530996275;0,0718597764829497;0,000000000000000000;0,00250262680294202;0,01173942114815169;0,00676282357436240;0,802559938867132;0,17721845448466902;0,14638456395071162;0,2255707326392206;0,2091126182061324;0,08912025981469099;0,1780781354475117;0,336087496417996;0,1799885375871621;0,358420097430509;0,01961027796351132;0,03096761868373293;0,4892726629730048;0,4063126252505010;0,4492219733584817;0,077154308617234463;0,421490038901332;0,7389484852057056;0,1869916303194624;0,01591418130378404;0,807909937522103;0,14467169633384416;0,07397147235647766;0,12186136979842037;0,4610397265118472;0,3982081810680184;0,5085170340681363;0,0859365790404338;0,03851821289638100
Peñalolén;13122;Región Metropolitana de Santiago;271113;86126;2351030,112556023;1522348,383542717;579811,361249797;793310,647086826;3,14772542553933;60,0000000000000;3,42928964540325;12,40974773342099;39,3683962037969;595606,364556476;909768,745957932;984085,587582283;423924,608427147;969300,001099227;582657,927779192;NA;NA;5,35210410419272;2,92322758407011;0,09131247856060019;0,05169062346696765;0,01816954554005156;0,1148672324823966;0,3249862603416288;0,04089438721123664;0,1077594951182717;0,001442203066617978;0,00894460981214475;0,01550276084142037;0,01952691313216260;0,664807663225297;0,30926587806560363;0,13202981782503975;0,2137632647641389;0,2370561352646313;0,11838237192609724;0,2542260976050577;0,364925326339939;0,2375651481116730;0,363995824619255;0,02695923839874886;0,03871079586740584;0,5675405800803474;0,4312054431878875;0,4144857534310197;0,000000000000000000;0,449922206999048;0,7083226900123075;0,1758470148387247;0,01781111394933005;0,752455704433040;0,22529781947379421;0,08513108701205210;0,13104056846945172;0,3765994008777837;0,3384808304112579;0,4351879804008081;0,1055778742772217;0,01609270139098530
Pica;1405;Región de Tarapacá;6180;1979;1139300,975240020;772935,006568974;352663,249621021;458455,264274886;3,11369378473977;NA;3,69782718544720;11,24152277928022;36,4750809061489;305384,742394822;535070,141816788;552302,849783862;282167,832167832;629066,074403109;305384,742394822;NA;NA;4,54627831715210;2,46407766990291;0,52508090614886727;0,12815533980582525;0,09320388349514563;0,1616504854368932;0,3110032362459547;0,03381877022653722;0,1305825242718447;0,000000000000000000;0,00469255663430421;0,01100323624595469;0,00792880258899676;0,901779935275081;0,02847896440129450;0,15517799352750808;0,2101941747572816;0,1216828478964401;0,05453074433656958;0,2873786407766990;0,366181229773463;0,2914239482200647;0,388673139158576;0,00873786407766990;0,02313915857605178;0,5522991409802931;0,4274886306215260;0,4866093986862052;0,210712481051035877;0,425972713491662;0,4633653360282971;0,3835270338554826;0,01010611419909045;0,663466397170288;0,32642748863062154;0,04042445679636180;0,01010611419909045;0,6978271854471956;0,5300656897422941;0,5876705406771097;0,1056088933804952;0,10055583628094998
Pichidegua;6113;Región del Libertador Gral. Bernardo O'Higgins;20966;8049;947791,674866443;519704,505652876;234881,633743322;397397,516461672;2,60541682196546;NA;2,60541682196546;9,17578534754044;45,1574453877707;280248,308499475;571183,771245634;580714,563237540;252198,100407056;521167,254210732;277677,723933988;NA;NA;4,28508060669656;2,40083945435467;0,00782218830487456;0,03353047791662692;0,10741200038157016;0,0818467995802728;0,5170275684441477;0,01612133931126586;0,0667747782123438;0,000000000000000000;0,00000000000000000;0,01593055423065916;0,00348182772107221;0,927072402938090;0,04893637317561766;0,39139559286463799;0,4808737956691786;0,0827530287131546;0,04235428789468663;0,2255079652771153;0,304922255079653;0,2163502814079939;0,307593246208147;0,01750453114566441;0,03515215110178384;0,6645546030562803;0,2405267735122376;0,3050068331469748;0,580817492856255391;0,520064604298671;0,6306373462541931;0,0899490619952789;0,00894521058516586;0,904335942353087;0,08671884706174680;0,00894521058516586;0,00869673251335570;0,7367374829171326;0,7495341036153560;0,7290346626910175;0,0629891912038763;0,07603428997390980
Pichilemu;6201;Región del Libertador Gral. Bernardo O'Higgins;18463;8617;975708,270627829;398926,421028200;308739,907508414;529843,001972844;2,14308924219566;NA;2,14308924219566;10,57169564404562;46,7324920110491;328212,405622055;550475,666074600;547843,176142698;454342,749529190;592305,759162304;328212,405622055;NA;NA;4,80869847803716;2,68916210799978;0,04760873097546444;0,02209825055516438;0,10778313383523805;0,1792233114878405;0,5550560580620700;0,00915344201917348;0,0934842658289552;0,000000000000000000;0,01251150950549748;0,00812435682175161;0,01251150950549748;0,875859827763635;0,09478416292043547;0,27189514163462059;0,3768618317716514;0,2173536261712614;0,03769701565292748;0,1894600010832476;0,276011482424308;0,2074419108487245;0,307263174998646;0,02133997725180090;0,04349239018577696;0,5736335151444818;0,1610769409307183;0,2389462690031333;0,178020192642450975;0,570500174074504;0,7529302541487757;0,0832076128583034;0,07717303005686434;0,878031797609377;0,04479517233375885;0,00719507949402344;0,00719507949402344;0,4466751769757456;0,7344783567366833;0,8041081582917489;0,1964720900545434;0,10119531159336195
Pinto;16106;Región de Ñuble;12066;4530;967537,076600441;543095,198233996;260904,608388521;391484,751214128;2,66269315673289;100,0000000000000;2,66269315673289;10,45905341712490;40,6795126802586;289409,063235538;446665,223537005;447490,225131842;233738,866396761;452891,131939438;271350,057848500;NA;NA;5,30573512348749;2,89897231891265;0,07086026852312283;0,00000000000000000;0,06605337311453671;0,2160616608652412;0,4029504392507873;0,03422841040941488;0,1144538372285762;0,000000000000000000;0,00464114039449693;0,04119012100116028;0,00787336316923587;0,937593237195425;0,02751533233880325;0,25236200895077077;0,3200729322061993;0,1307807061163600;0,02643792474722360;0,2999336979943643;0,379578982264213;0,3224763799104923;0,436515829603845;0,02560914967677772;0,04094148848002652;0,4571743929359823;0,2132450331125828;0,3794701986754967;0,462251655629139058;0,495364238410596;0,6011037527593819;0,1333333333333333;0,01567328918322296;0,825827814569536;0,14746136865342163;0,01545253863134658;0,00000000000000000;0,7094922737306844;0,6746136865342164;0,6757174392935983;0,0655629139072848;0,13818984547461369
Pirque;13202;Región Metropolitana de Santiago;32045;9627;1970872,035940584;1324749,938402410;488054,556144178;659463,903812195;3,32990547418718;51,1477045908184;3,48156227277449;11,90746093750000;36,1718832891247;471304,353690123;736179,404515707;767573,999939788;475794,047619048;772166,165546516;465739,482384147;NA;NA;4,71215478233734;2,60346387892027;0,11536901232641597;0,00000000000000000;0,01266968325791855;0,1845841784989858;0,2509283819628647;0,04000624122327976;0,0979559993758777;0,000000000000000000;0,02281167108753316;0,02774223747854580;0,04234669995319083;0,724293961616477;0,22627555000780153;0,14270557029177719;0,2322359182399750;0,1621469808082384;0,11898892182867842;0,3047589327508192;0,405897955999376;0,2970822281167109;0,432953658917148;0,01725698236854423;0,01725698236854423;0,4565285135556248;0,4546587722031786;0,4452061909213670;0,570063363456943972;0,388802326789239;0,6577334579827568;0,1432429625012984;0,04134205879297808;0,592188636127558;0,31442817076971019;0,01485405629998961;0,01568505245663239;0,5142827464422977;0,3790381219486860;0,4204840552612444;0,0802950036356082;0,10958761815726602
Pitrufquén;9114;Región de La Araucanía;26411;9568;926517,581730769;532547,971467391;253954,422449833;398641,225438963;2,76201923076923;73,5108153078203;2,91649247491639;10,38933158338802;39,0825035023286;254431,106546515;425617,361857415;430900,074631917;215462,707182320;465819,900805952;248060,937336716;NA;NA;5,10007193972209;2,73844231570179;0,43311498996630193;0,00000000000000000;0,11968497974328877;0,2125629472568248;0,3902540608079967;0,04051342243762069;0,1270682670099580;0,004846465487864905;0,00435424633675362;0,00000000000000000;0,00920071182461853;0,942675400401348;0,01787134148650184;0,26591193063496271;0,3438340085570406;0,1003748438150771;0,08981106357199652;0,2860550528189012;0,347847487789179;0,3265306122448979;0,424785127409034;0,02222558782325546;0,02741282041573587;0,4228678929765886;0,3177257525083612;0,4278846153846154;0,338628762541806017;0,478783444816054;0,6709866220735786;0,1769439799331104;0,01410953177257525;0,868520066889632;0,05455685618729097;0,01797658862876254;0,05016722408026756;0,7020275919732442;0,7318143812709030;0,7123745819397993;0,2498954849498328;0,10900919732441472
Placilla;6308;Región del Libertador Gral. Bernardo O'Higgins;9233;3968;852124,535786290;499939,954637097;262483,729586694;415390,844002016;2,32913306451613;NA;3,97001008064516;8,48931355292934;43,8638579010073;300256,230694249;520017,579234973;532259,953482119;191454,787234043;529863,970588235;299280,562980613;NA;NA;4,44308458789126;2,53785335210657;0,01819560272934041;0,11448066717210008;0,08567096285064443;0,2353514567312899;0,4073432253871981;0,05772771580201452;0,0380158128452291;0,000000000000000000;0,01927867432037258;0,00487382215964475;0,02382757500270768;0,898732806238492;0,07267410375825842;0,40940106141015919;0,5120762482400086;0,0644427596664140;0,01440485216072782;0,3152821401494639;0,366186504927976;0,3035849669663165;0,372576627315066;0,02967616159428138;0,04072349182280949;0,4014616935483871;0,3618951612903226;0,3016633064516129;0,815524193548387122;0,542086693548387;0,5297379032258065;0,3074596774193548;0,05619959677419355;0,740423387096774;0,20337701612903225;0,00000000000000000;0,00000000000000000;0,6408770161290323;0,8251008064516129;0,8069556451612904;0,1028225806451613;0,04309475806451613
Portezuelo;16205;Región de Ñuble;4889;2161;835241,520129570;404663,531235539;256196,115224433;425902,573808422;2,26191577973161;60,0000000000000;2,32299861175382;9,91300323924109;47,0998159132747;281490,480670894;491580,363147276;447874,837685612;188107,614213198;494269,366197183;276656,162609941;NA;NA;5,12640621804050;2,84495806913479;0,00000000000000000;0,01043158110042954;0,09204336265084885;0,2204949887502557;0,4829208427081202;0,09061157700961342;0,0302720392718347;0,000000000000000000;0,00000000000000000;0,04152178359582737;0,00000000000000000;0,920229085702598;0,00634076498261403;0,35549192063816731;0,4299447739824095;0,1302924933524238;0,05624872161996318;0,2114951932910616;0,304152178359583;0,2597668234812845;0,393536510533852;0,03170382491307016;0,04029453876048272;0,2933826931975937;0,1383618695048589;0,1934289680703378;0,554835724201758418;0,618232299861175;0,6834798704303563;0,1004164738546969;0,04303563165201296;0,825543729754743;0,11198519204072188;0,06802406293382693;0,00000000000000000;0,6256362795002314;0,7899120777417862;0,7552059231837113;0,1480795927811198;0,15085608514576584
Porvenir;12301;Región de Magallanes y de la Antártica Chilena;7525;2825;1586332,270442478;1067037,001415929;488299,505132743;646429,741238938;2,65628318584071;79,6835443037975;2,68637168141593;10,57551955490100;39,4296345514950;490766,652093023;660085,597000246;722132,398614760;334208,547008547;697200,093283582;474355,672292359;NA;NA;5,62511627906977;3,08531561461794;0,31096345514950169;0,09023255813953489;0,03441860465116279;0,1457807308970100;0,2407973421926910;0,03428571428571429;0,0757475083056478;0,007441860465116279;0,01063122923588040;0,01900332225913621;0,01514950166112957;0,899401993355482;0,03162790697674418;0,26431893687707642;0,3356810631229236;0,1394019933554817;0,06299003322259136;0,2329568106312292;0,493554817275748;0,1812624584717608;0,485714285714286;0,04850498338870432;0,06471760797342192;0,4396460176991150;0,2757522123893805;0,3483185840707965;0,130619469026548668;0,435752212389381;0,5384070796460177;0,2952212389380531;0,05097345132743363;0,774867256637168;0,11823008849557522;0,02088495575221239;0,02407079646017699;0,2725663716814160;0,3653097345132743;0,4205309734513274;0,0973451327433628;0,09097345132743363
Pozo Almonte;1401;Región de Tarapacá;18287;6776;1079339,562278630;723651,991587957;364754,512249115;494531,989669422;2,69849468713105;NA;3,16130460448642;10,45135135135135;36,4548586427517;328372,272926122;547195,288753799;601671,621366368;211627,450980392;610012,439261419;327584,828293323;NA;NA;4,58987258708372;2,51501066331274;0,33723410072729260;0,17635478755400011;0,14009952425220101;0,2214141193197353;0,3207743205555859;0,05287909443867228;0,1426696560398097;0,003882539508940777;0,00000000000000000;0,00776507901788155;0,00251544813255318;0,840269043582873;0,01957674850987040;0,18751025318532291;0,3180948214578662;0,0825723191338109;0,05599606277683600;0,2924481872368349;0,397276753978236;0,2813474052605676;0,396948652047903;0,01930333023459288;0,02788866407830699;0,4886363636363636;0,3381050767414404;0,3981700118063755;0,322018890200708396;0,418536009445100;0,5304014167650531;0,2647579693034238;0,02184179456906730;0,509445100354191;0,46871310507674147;0,07113341204250295;0,03630460448642267;0,6024203069657615;0,6716351829988194;0,5941558441558441;0,2232880755608028;0,06641086186540732
Primavera;12302;Región de Magallanes y de la Antártica Chilena;682;310;1476566,070967742;979908,564516129;544173,000000000;785423,538709677;2,20000000000000;NA;2,20000000000000;11,13600000000000;37,2140762463343;533629,739002933;689224,691358025;750053,469135802;176200,000000000;792239,436619718;533629,739002933;NA;NA;5,90909090909091;3,06158357771261;0,39296187683284456;0,02492668621700880;0,00000000000000000;0,0000000000000000;0,1392961876832844;0,00000000000000000;0,0381231671554252;0,000000000000000000;0,00000000000000000;0,13929618768328444;0,00000000000000000;0,771260997067449;0,00000000000000000;0,26392961876832843;0,2639296187683284;0,0762463343108504;0,11436950146627566;0,1891495601173021;0,517595307917889;0,1510263929618768;0,517595307917889;0,06304985337243402;0,08797653958944282;0,3354838709677420;0,0838709677419355;0,4193548387096774;1,000000000000000000;0,416129032258065;0,3354838709677420;0,1677419354838710;0,00000000000000000;0,861290322580645;0,13870967741935483;0,00000000000000000;0,00000000000000000;0,2516129032258064;0,2483870967741935;0,3580645161290323;0,1387096774193548;0,00000000000000000
Providencia;13123;Región Metropolitana de Santiago;162003;73089;3851247,153484108;2821058,069545349;1726995,910656870;1964812,095842056;2,20033110317558;NA;2,29143920425782;16,25641007499646;40,1601698733974;1563136,816750307;1830784,995491337;2154446,364758826;847801,196316262;1769416,502782958;1540789,419868768;NA;NA;8,24798825914456;4,32225165727647;0,03580180613939248;0,07719610130676592;0,01077140546779998;0,0419128040838750;0,2435201817250298;0,03554872440633815;0,1151398430893255;0,002006135688845268;0,00899366061122325;0,02873403578946069;0,01125287803312284;0,258550767578378;0,68991314975648599;0,01111707807880101;0,0403264137083881;0,6035567242581927;0,18218798417313259;0,1001462935871558;0,207397393875422;0,0804799911112757;0,166756171182015;0,01226520496534015;0,02527730967945038;0,5236629314944793;0,1518833203354814;0,2334277387842220;0,000000000000000000;0,354896085594275;0,4431857050992625;0,4865848486092298;0,01182120428518655;0,730835009372135;0,25734378634267813;0,00659469961280083;0,04406955903077071;0,0620476405478253;0,1217967135957531;0,2566186430242581;0,0163088836897481;0,00194283681538946
