"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"población"
"360";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2021;13806
"361";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2022;13883
"362";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2023;13929
"363";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2024;13967
"364";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2025;13999
"365";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2026;14027
"366";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2027;14050
"367";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2028;14069
"368";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2029;14083
"369";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2030;14093
"370";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2031;14103
"371";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2032;14106
"372";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2033;14105
"373";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2034;14100
"374";2;"Antofagasta";21;"Antofagasta";2104;"Taltal";2035;14090
"375";2;"Antofagasta";22;"El Loa";2201;"Calama";2002;142211
"376";2;"Antofagasta";22;"El Loa";2201;"Calama";2003;144076
"377";2;"Antofagasta";22;"El Loa";2201;"Calama";2004;145916
"378";2;"Antofagasta";22;"El Loa";2201;"Calama";2005;147681
"379";2;"Antofagasta";22;"El Loa";2201;"Calama";2006;149442
"380";2;"Antofagasta";22;"El Loa";2201;"Calama";2007;151296
"381";2;"Antofagasta";22;"El Loa";2201;"Calama";2008;153235
"382";2;"Antofagasta";22;"El Loa";2201;"Calama";2009;155115
"383";2;"Antofagasta";22;"El Loa";2201;"Calama";2010;156978
"384";2;"Antofagasta";22;"El Loa";2201;"Calama";2011;158912
"385";2;"Antofagasta";22;"El Loa";2201;"Calama";2012;160794
"386";2;"Antofagasta";22;"El Loa";2201;"Calama";2013;162867
"387";2;"Antofagasta";22;"El Loa";2201;"Calama";2014;165184
"388";2;"Antofagasta";22;"El Loa";2201;"Calama";2015;167284
"389";2;"Antofagasta";22;"El Loa";2201;"Calama";2016;169385
"390";2;"Antofagasta";22;"El Loa";2201;"Calama";2017;171875
"391";2;"Antofagasta";22;"El Loa";2201;"Calama";2018;177642
"392";2;"Antofagasta";22;"El Loa";2201;"Calama";2019;184036
"393";2;"Antofagasta";22;"El Loa";2201;"Calama";2020;190336
"394";2;"Antofagasta";22;"El Loa";2201;"Calama";2021;193343
"395";2;"Antofagasta";22;"El Loa";2201;"Calama";2022;194575
"396";2;"Antofagasta";22;"El Loa";2201;"Calama";2023;195423
"397";2;"Antofagasta";22;"El Loa";2201;"Calama";2024;196152
"398";2;"Antofagasta";22;"El Loa";2201;"Calama";2025;196820
"399";2;"Antofagasta";22;"El Loa";2201;"Calama";2026;197438
"400";2;"Antofagasta";22;"El Loa";2201;"Calama";2027;198008
"401";2;"Antofagasta";22;"El Loa";2201;"Calama";2028;198525
"402";2;"Antofagasta";22;"El Loa";2201;"Calama";2029;198991
"403";2;"Antofagasta";22;"El Loa";2201;"Calama";2030;199407
"404";2;"Antofagasta";22;"El Loa";2201;"Calama";2031;199842
"405";2;"Antofagasta";22;"El Loa";2201;"Calama";2032;200181
"406";2;"Antofagasta";22;"El Loa";2201;"Calama";2033;200474
"407";2;"Antofagasta";22;"El Loa";2201;"Calama";2034;200713
"408";2;"Antofagasta";22;"El Loa";2201;"Calama";2035;200900
"409";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2002;422
"410";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2003;404
"411";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2004;387
"412";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2005;374
"413";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2006;362
"414";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2007;350
"415";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2008;338
"416";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2009;329
"417";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2010;320
"418";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2011;313
"419";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2012;306
"420";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2013;300
"421";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2014;295
"422";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2015;289
"423";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2016;285
"424";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2017;281
"425";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2018;282
"426";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2019;284
"427";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2020;287
"428";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2021;283
"429";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2022;279
"430";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2023;274
"431";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2024;269
"432";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2025;265
"433";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2026;260
"434";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2027;256
"435";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2028;251
"436";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2029;247
"437";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2030;243
"438";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2031;239
"439";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2032;236
"440";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2033;232
"441";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2034;228
"442";2;"Antofagasta";22;"El Loa";2202;"Ollagüe";2035;225
"443";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2002;4237
"444";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2003;4638
"445";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2004;5036
"446";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2005;5431
"447";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2006;5811
"448";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2007;6188
"449";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2008;6557
"450";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2009;6904
"451";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2010;7234
"452";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2011;7551
"453";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2012;7847
"454";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2013;8136
"455";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2014;8420
"456";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2015;8679
"457";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2016;8924
"458";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2017;9177
"459";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2018;9581
"460";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2019;10013
"461";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2020;10434
"462";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2021;10675
"463";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2022;10818
"464";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2023;10929
"465";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2024;11030
"466";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2025;11121
"467";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2026;11203
"468";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2027;11278
"469";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2028;11348
"470";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2029;11411
"471";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2030;11469
"472";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2031;11525
"473";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2032;11574
"474";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2033;11618
"475";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2034;11659
"476";2;"Antofagasta";22;"El Loa";2203;"San Pedro de Atacama";2035;11694
"477";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2002;24820
"478";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2003;24877
"479";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2004;24941
"480";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2005;25004
"481";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2006;25077
"482";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2007;25175
"483";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2008;25296
"484";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2009;25415
"485";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2010;25540
"486";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2011;25683
"487";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2012;25824
"488";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2013;26004
"489";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2014;26227
"490";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2015;26422
"491";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2016;26621
"492";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2017;26886
"493";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2018;27224
"494";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2019;27659
"495";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2020;28079
"496";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2021;28214
"497";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2022;28301
"498";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2023;28333
"499";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2024;28354
"500";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2025;28369
"501";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2026;28382
"502";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2027;28393
"503";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2028;28400
"504";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2029;28405
"505";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2030;28405
"506";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2031;28412
"507";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2032;28409
"508";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2033;28401
"509";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2034;28390
"510";2;"Antofagasta";23;"Tocopilla";2301;"Tocopilla";2035;28375
"511";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2002;10335
"512";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2003;9899
"513";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2004;9497
"514";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2005;9122
"515";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2006;8778
"516";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2007;8469
"517";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2008;8190
"518";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2009;7934
"519";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2010;7698
"520";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2011;7488
"521";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2012;7296
"522";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2013;7130
"523";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2014;6991
"524";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2015;6859
"525";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2016;6741
"526";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2017;6651
"527";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2018;6685
"528";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2019;6749
"529";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2020;6814
"530";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2021;6773
"531";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2022;6684
"532";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2023;6592
"533";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2024;6507
"534";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2025;6429
"535";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2026;6359
"536";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2027;6295
"537";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2028;6237
"538";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2029;6183
"539";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2030;6135
"540";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2031;6093
"541";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2032;6054
"542";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2033;6017
"543";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2034;5984
"544";2;"Antofagasta";23;"Tocopilla";2302;"María Elena";2035;5953
"545";3;"Atacama";31;"Copiapó";3101;"Copiapó";2002;133173
"546";3;"Atacama";31;"Copiapó";3101;"Copiapó";2003;135815
"547";3;"Atacama";31;"Copiapó";3101;"Copiapó";2004;138199
"548";3;"Atacama";31;"Copiapó";3101;"Copiapó";2005;140436
"549";3;"Atacama";31;"Copiapó";3101;"Copiapó";2006;142672
"550";3;"Atacama";31;"Copiapó";3101;"Copiapó";2007;144912
"551";3;"Atacama";31;"Copiapó";3101;"Copiapó";2008;147137
"552";3;"Atacama";31;"Copiapó";3101;"Copiapó";2009;149381
"553";3;"Atacama";31;"Copiapó";3101;"Copiapó";2010;151624
"554";3;"Atacama";31;"Copiapó";3101;"Copiapó";2011;153865
"555";3;"Atacama";31;"Copiapó";3101;"Copiapó";2012;155960
"556";3;"Atacama";31;"Copiapó";3101;"Copiapó";2013;157946
"557";3;"Atacama";31;"Copiapó";3101;"Copiapó";2014;159950
"558";3;"Atacama";31;"Copiapó";3101;"Copiapó";2015;161764
"559";3;"Atacama";31;"Copiapó";3101;"Copiapó";2016;163465
"560";3;"Atacama";31;"Copiapó";3101;"Copiapó";2017;165066
"561";3;"Atacama";31;"Copiapó";3101;"Copiapó";2018;167242
"562";3;"Atacama";31;"Copiapó";3101;"Copiapó";2019;169528
"563";3;"Atacama";31;"Copiapó";3101;"Copiapó";2020;171766
"564";3;"Atacama";31;"Copiapó";3101;"Copiapó";2021;173253
"565";3;"Atacama";31;"Copiapó";3101;"Copiapó";2022;174309
"566";3;"Atacama";31;"Copiapó";3101;"Copiapó";2023;175240
"567";3;"Atacama";31;"Copiapó";3101;"Copiapó";2024;176100
"568";3;"Atacama";31;"Copiapó";3101;"Copiapó";2025;176921
"569";3;"Atacama";31;"Copiapó";3101;"Copiapó";2026;177675
"570";3;"Atacama";31;"Copiapó";3101;"Copiapó";2027;178388
"571";3;"Atacama";31;"Copiapó";3101;"Copiapó";2028;179054
"572";3;"Atacama";31;"Copiapó";3101;"Copiapó";2029;179681
"573";3;"Atacama";31;"Copiapó";3101;"Copiapó";2030;180257
"574";3;"Atacama";31;"Copiapó";3101;"Copiapó";2031;180796
"575";3;"Atacama";31;"Copiapó";3101;"Copiapó";2032;181296
"576";3;"Atacama";31;"Copiapó";3101;"Copiapó";2033;181757
"577";3;"Atacama";31;"Copiapó";3101;"Copiapó";2034;182165
"578";3;"Atacama";31;"Copiapó";3101;"Copiapó";2035;182530
"579";3;"Atacama";31;"Copiapó";3102;"Caldera";2002;13801
"580";3;"Atacama";31;"Copiapó";3102;"Caldera";2003;14213
"581";3;"Atacama";31;"Copiapó";3102;"Caldera";2004;14593
"582";3;"Atacama";31;"Copiapó";3102;"Caldera";2005;14953
"583";3;"Atacama";31;"Copiapó";3102;"Caldera";2006;15307
"584";3;"Atacama";31;"Copiapó";3102;"Caldera";2007;15656
"585";3;"Atacama";31;"Copiapó";3102;"Caldera";2008;15998
"586";3;"Atacama";31;"Copiapó";3102;"Caldera";2009;16337
"587";3;"Atacama";31;"Copiapó";3102;"Caldera";2010;16669
"588";3;"Atacama";31;"Copiapó";3102;"Caldera";2011;16996
"589";3;"Atacama";31;"Copiapó";3102;"Caldera";2012;17300
"590";3;"Atacama";31;"Copiapó";3102;"Caldera";2013;17586
"591";3;"Atacama";31;"Copiapó";3102;"Caldera";2014;17869
"592";3;"Atacama";31;"Copiapó";3102;"Caldera";2015;18124
"593";3;"Atacama";31;"Copiapó";3102;"Caldera";2016;18362
"594";3;"Atacama";31;"Copiapó";3102;"Caldera";2017;18582
"595";3;"Atacama";31;"Copiapó";3102;"Caldera";2018;18861
"596";3;"Atacama";31;"Copiapó";3102;"Caldera";2019;19149
"597";3;"Atacama";31;"Copiapó";3102;"Caldera";2020;19426
"598";3;"Atacama";31;"Copiapó";3102;"Caldera";2021;19612
"599";3;"Atacama";31;"Copiapó";3102;"Caldera";2022;19746
"600";3;"Atacama";31;"Copiapó";3102;"Caldera";2023;19860
"601";3;"Atacama";31;"Copiapó";3102;"Caldera";2024;19964
"602";3;"Atacama";31;"Copiapó";3102;"Caldera";2025;20057
"603";3;"Atacama";31;"Copiapó";3102;"Caldera";2026;20141
"604";3;"Atacama";31;"Copiapó";3102;"Caldera";2027;20215
"605";3;"Atacama";31;"Copiapó";3102;"Caldera";2028;20281
"606";3;"Atacama";31;"Copiapó";3102;"Caldera";2029;20339
"607";3;"Atacama";31;"Copiapó";3102;"Caldera";2030;20388
"608";3;"Atacama";31;"Copiapó";3102;"Caldera";2031;20433
"609";3;"Atacama";31;"Copiapó";3102;"Caldera";2032;20468
"610";3;"Atacama";31;"Copiapó";3102;"Caldera";2033;20497
"611";3;"Atacama";31;"Copiapó";3102;"Caldera";2034;20519
"612";3;"Atacama";31;"Copiapó";3102;"Caldera";2035;20535
"613";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2002;12570
"614";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2003;12648
"615";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2004;12721
"616";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2005;12795
"617";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2006;12880
"618";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2007;12975
"619";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2008;13076
"620";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2009;13183
"621";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2010;13294
"622";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2011;13409
"623";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2012;13513
"624";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2013;13609
"625";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2014;13709
"626";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2015;13795
"627";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2016;13871
"628";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2017;13941
"629";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2018;14060
"630";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2019;14187
"631";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2020;14312
"632";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2021;14374
"633";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2022;14401
"634";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2023;14419
"635";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2024;14431
"636";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2025;14441
"637";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2026;14448
"638";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2027;14451
"639";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2028;14452
"640";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2029;14449
"641";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2030;14443
"642";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2031;14436
"643";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2032;14426
"644";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2033;14413
"645";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2034;14398
"646";3;"Atacama";31;"Copiapó";3103;"Tierra Amarilla";2035;14379
"647";3;"Atacama";32;"Chañaral";3201;"Chañaral";2002;13680
"648";3;"Atacama";32;"Chañaral";3201;"Chañaral";2003;13599
"649";3;"Atacama";32;"Chañaral";3201;"Chañaral";2004;13510
"650";3;"Atacama";32;"Chañaral";3201;"Chañaral";2005;13424
"651";3;"Atacama";32;"Chañaral";3201;"Chañaral";2006;13353
"652";3;"Atacama";32;"Chañaral";3201;"Chañaral";2007;13295
"653";3;"Atacama";32;"Chañaral";3201;"Chañaral";2008;13249
"654";3;"Atacama";32;"Chañaral";3201;"Chañaral";2009;13216
"655";3;"Atacama";32;"Chañaral";3201;"Chañaral";2010;13192
"656";3;"Atacama";32;"Chañaral";3201;"Chañaral";2011;13178
"657";3;"Atacama";32;"Chañaral";3201;"Chañaral";2012;13158
"658";3;"Atacama";32;"Chañaral";3201;"Chañaral";2013;13138
"659";3;"Atacama";32;"Chañaral";3201;"Chañaral";2014;13125
"660";3;"Atacama";32;"Chañaral";3201;"Chañaral";2015;13106
"661";3;"Atacama";32;"Chañaral";3201;"Chañaral";2016;13083
"662";3;"Atacama";32;"Chañaral";3201;"Chañaral";2017;13058
"663";3;"Atacama";32;"Chañaral";3201;"Chañaral";2018;13084
"664";3;"Atacama";32;"Chañaral";3201;"Chañaral";2019;13123
"665";3;"Atacama";32;"Chañaral";3201;"Chañaral";2020;13164
"666";3;"Atacama";32;"Chañaral";3201;"Chañaral";2021;13149
"667";3;"Atacama";32;"Chañaral";3201;"Chañaral";2022;13109
"668";3;"Atacama";32;"Chañaral";3201;"Chañaral";2023;13062
"669";3;"Atacama";32;"Chañaral";3201;"Chañaral";2024;13017
"670";3;"Atacama";32;"Chañaral";3201;"Chañaral";2025;12971
"671";3;"Atacama";32;"Chañaral";3201;"Chañaral";2026;12926
"672";3;"Atacama";32;"Chañaral";3201;"Chañaral";2027;12881
"673";3;"Atacama";32;"Chañaral";3201;"Chañaral";2028;12836
"674";3;"Atacama";32;"Chañaral";3201;"Chañaral";2029;12793
"675";3;"Atacama";32;"Chañaral";3201;"Chañaral";2030;12749
"676";3;"Atacama";32;"Chañaral";3201;"Chañaral";2031;12706
"677";3;"Atacama";32;"Chañaral";3201;"Chañaral";2032;12663
"678";3;"Atacama";32;"Chañaral";3201;"Chañaral";2033;12619
"679";3;"Atacama";32;"Chañaral";3201;"Chañaral";2034;12576
"680";3;"Atacama";32;"Chañaral";3201;"Chañaral";2035;12532
"681";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2002;22065
"682";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2003;20738
"683";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2004;19649
"684";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2005;18750
"685";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2006;18013
"686";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2007;17404
"687";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2008;16894
"688";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2009;16468
"689";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2010;16108
"690";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2011;15804
"691";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2012;15532
"692";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2013;15290
"693";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2014;15086
"694";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2015;14893
"695";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2016;14719
"696";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2017;14559
"697";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2018;14470
"698";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2019;14408
"699";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2020;14358
"700";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2021;14258
"701";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2022;14137
"702";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2023;14019
"703";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2024;13909
"704";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2025;13806
"705";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2026;13710
"706";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2027;13618
"707";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2028;13532
"708";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2029;13450
"709";3;"Atacama";32;"Chañaral";3202;"Diego de Almagro";2030;13371
